source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/china,,,93.0,,,it decreases by 49.62 percent in Jan-Sept 2025 31 Oct Free Wujin Stainless Steel Pipe’s net profit down 49.14 percent in Jan-Sept 2025 30 Oct Free Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook 30 Oct Free Primetals to build continuous tandem cold mill for Chinese steelmaker 30 Oct Free Bengang Steel Plates posts net loss of RMB 2.216 billion for Jan-S,2025-11-16 17:31:07
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/china-coal-energys-coal-sales-down-74-percent-in-january-september-2025-1415067.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-16 17:31:20
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-coal-imports-decrease-by-11-percent-in-january-october-1418886.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-16 17:31:23
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-coal-imports-decrease-by-111-percent-in-january-september-2025-1414382.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-16 17:31:24
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-coke-output-rises-by-35-percent-in-january-september-2025-1415398.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-16 17:31:29
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-iron-ore-imports-hit-record-high-in-sept-almost-stable-in-jan-sept-1414270.htm,,,104.5,,,"re volumes in September. Stronger crude steel production also supported the trend. Prices of iron ore with Fe 62 percent content for China increased further in September, adding $3.6/mt on average to $104.5/mt CFR. In the January-September period this year, China ’s iron ore imports amounted to 917.685 million mt, down 0.1 percent year on year. Tags: Raw Mat China Southeast Asia Steelmaking Imp/ex",2025-11-16 17:31:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-iron-ore-output-down-38-percent-in-january-september-2025-1416137.htm,,2029,101.0,,,"up 3.2 percent month on month. In September, import iron ore prices moved up first, fluctuating within a limited range later, while they edged down at the end of the given month. The lowest level of $101/mt during the given month was seen on September 1, while the highest level of $107/mt was observed on September 9. Tags: Iron Ore Raw Mat China Southeast Asia Steelmaking Similar articles CSL Aus",2025-11-16 17:31:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/chinas-iron-ore-output-down-38-percent-in-january-september-2025-1416137.htm,,2029,107.0,,,", fluctuating within a limited range later, while they edged down at the end of the given month. The lowest level of $101/mt during the given month was seen on September 1, while the highest level of $107/mt was observed on September 9. Tags: Iron Ore Raw Mat China Southeast Asia Steelmaking Similar articles CSL Australia to strengthen South Australia’s green iron supply chain 14 Nov | Steel News",2025-11-16 17:31:54
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/cisa-coking-coal-purchase-costs-in-china-down-3174-percent-in-jan-sept-2025-1417954.htm,,,195.0,,,"ore confident owing to China’s buying 31 Oct | Scrap & Raw Materials Coke producers propose third round of local prices increase in China 31 Oct | Scrap & Raw Materials Ex-Australia coking coal nears $195/mt FOB, possibly close to peak for now 27 Oct | Scrap & Raw Materials Ex-Australia coking coal prices rise amid higher bids and deals, after recent increase in China 24 Oct | Scrap & Raw Material",2025-11-16 17:32:48
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/decarbonization,,2050,,25.0,30.0,"Poland invests in environmental upgrades at Dąbrowa Górnicza 27 Oct Free McKinsey & Company: Global energy demand to peak by 2035 as renewables surge 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 24 Oct Free TCUD: Turkey leads steel production in Europe, protectionism makes exports difficult 23 Oct Free Germany’s GMH Gruppe completes restructuring",2025-11-16 17:33:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,59.0,,,"| Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,151.0,,,"oading... Read Aloud The Brazilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Kore",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,86.0,,,"razilian foreign trade authority, COMEX, informed the average freight rates for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China Fo",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,24.0,,,"ade authority, COMEX, informed the average freight rates for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt fr",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,21.0,,,"med the average freight rates for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from Chin",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,32.0,,,"for the country’s steel imports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,36.0,,,"mports in September. For coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt fr",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,93.0,,,"r coated flat products, it was $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from E",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,60.0,,,"as $59/mt from China, $151/mt from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,71.0,,,"t from South Korea, $86/mt from Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from Ch",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,56.0,,,"m Japan, $24/mt from Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,79.0,,,"Hong Kong, and $21/mt from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt fr",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,38.0,,,"from Germany. For HRC, $32/mt from South Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from R",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,175.0,,,"th Korea, $36/mt from Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt f",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,41.0,,,"m Egypt, and $93/mt from China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In Sept",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,24.0,,,"m China. For CRC, $60/mt from South Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian im",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,104.0,,,"outh Korea and $71/mt from China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel product",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,30.0,,,"rom China For rebars, $56/mt from Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equiv",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,57.0,,,"Russia, $79/mt from China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,62.0,,,"m China, and $38/mt from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 5",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,32.0,,,"from Egypt. For wiring, it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August.",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,20.0,,,"it was $175/mt from China, $41/mt from Egypt, and $24/mt from Turkey. For beams, $104/mt from China and $30/mt from Spain. For wire rod, $57/mt from China, $62/mt from Russia, $32/mt from Egypt, and $20/mt from Germany. In September, the Brazilian imports of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight ra",2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,59.0,,,orts of finished steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight rate for the Brazilian steel imports in September was $59/mt against $62/mt in August. Tags: Brazil South America Freight Similar articles Freight rates increase in August for Brazilian finished steel imports 24 Sep | Steel News Freight rates decline sli,2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-increase-in-september-for-brazilian-finished-steel-imports-1415853.htm,,,62.0,,,d steel products from China were equivalent in volume to 52 percent of the total against 51 percent in August. The average freight rate for the Brazilian steel imports in September was $59/mt against $62/mt in August. Tags: Brazil South America Freight Similar articles Freight rates increase in August for Brazilian finished steel imports 24 Sep | Steel News Freight rates decline slightly in June f,2025-11-16 17:36:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/gerdau-reports-60-percent-drop-in-earnings-for-q1-757129.htm,,Q1 2012,79.6,,,"Aloud Gerdau reported Tuesday net revenue of R9.2 billion (US$4.6 billion) in Q1 2013 while shipments reached 4.6 million tons and steel production was 4.4 million tons. Net income was R160 million (US$79.6 million) in the quarter, a 60 percent decrease from Q1 2012 but up 12 percent from Q4 2012. During the company's conference call, Andre Gerdau Johannpeter, President and CEO of the company, sa",2025-11-16 17:36:55
